시도명,시군구명,시설구분,시설명,상세주소,시설면적,주거능력,관리부서,지자체담당자연락처,경도,위도
경상남도,거창군,마을회관,노현마을회관,경상남도 거창군 웅양면 성안길 12,100,38,신우성,055-942-3480,127.91004028,35.81011466
경상남도,거창군,기타시설,웅양복지회관,경상남도 거창군 웅양면 웅양로 1443-6 ,380,146,이덕기,,127.91782648,35.80527766
경상남도,거창군,마을회관,용초마을회관,경상남도 거창군 고제면 용초길 133-2 ,108,41,김석규,055-945-0285,127.87294939,35.86357872
경상남도,거창군,기타시설,고제문화체육회관,경상남도 거창군 고제면 고제로 48,887,341,정진주,,127.874263,35.815156
경상남도,거창군,학교,고제초등학교,경상남도 거창군 고제면 고제로 333,182,70,문순정,,127.8769276,35.83773116
경상남도,거창군,마을회관,산양마을회관,경상남도 거창군 고제면 산양길 119,96,36,박남구,055-942-7113,127.87278905,35.82564946
경상남도,거창군,마을회관,병곡마을회관,경상남도 거창군 북상면 병곡길 448,99,38,김인생,,127.77572,35.81006462
경상남도,거창군,학교,북상초등학교,경상남도 거창군 북상면 송계로 731-18 ,300,115,최진호,,127.81723044,35.77948827
제주특별자치도,제주시,마을회관,도두일동마을회관,제주특별자치도 제주시 도두3길 52(도두일동),732,221,도두1동마을회장,,126.46704159,33.50389625
제주특별자치도,제주시,경로당,도남경로당,제주특별자치도 제주시 도남로3길 3-2 (도남동),420,57,노인회장,,126.53383406,33.49257017
제주특별자치도,제주시,경로당,연상동경로당,제주특별자치도 제주시 주수길 11(연동),80,24,노인회장,,126.49572613,33.48053304
제주특별자치도,제주시,경로당,제성마을경로당,제주특별자치도 제주시 제성3길 20(연동),120,36,노인회장,,126.48375935,33.49543407
제주특별자치도,제주시,경로당,신광경로당,제주특별자치도 제주시 성신북길 3(연동),180,54,노인회장,,126.48211866,33.4916328
제주특별자치도,제주시,경로당,해안경로당,제주특별자치도 제주시 해안마을길 82(해안동),97,30,노인회장,,126.45462628,33.45628815
제주특별자치도,제주시,경로당,귀덕2리 경로당,제주특별자치도 제주시 한림읍 귀덕3길 40,204,61,노인회장,,126.27936241,33.44156154
제주특별자치도,제주시,경로당,귀덕3리경로당,제주특별자치도 제주시 한림읍 한수풀로 337,176,53,노인회장,,126.29625976,33.41919178
제주특별자치도,제주시,경로당,귀덕1리경로당,제주특별자치도 제주시 한림읍 귀덕14길 60,184,55,노인회장,,126.29582205,33.43881385
제주특별자치도,제주시,경로당,수원리경로당,제주특별자치도 제주시 한림읍 수원9길 2,176,53,노인회장,,126.27066492,33.42744041
제주특별자치도,제주시,경로당,대림리경로당,제주특별자치도 제주시 한림읍 한수풀로 180,110,33,노인회장,,126.28109106,33.42237931
제주특별자치도,제주시,경로당,한림주공아파트경로당,제주특별자치도 제주시 한림읍 대림4길 20(한림주공아파트),62,18,노인회장,,126.26623162,33.41944476
제주특별자치도,제주시,경로당,강구리경로당,제주특별자치도 제주시 한림읍 강구로 92,275,83,노인회장,,126.27736279,33.40863428
제주특별자치도,제주시,경로당,한림1리경로당,제주특별자치도 제주시 한림읍 한림해안로 156,250,75,노인회장,,126.26298945,33.41589157
제주특별자치도,제주시,경로당,한림3리경로당,제주특별자치도 제주시 한림읍 장원길 87,43,13,노인회장,,126.28416946,33.41279026
제주특별자치도,제주시,경로당,한림2리경로당,제주특별자치도 제주시 한림읍 명랑로4길 2,101,30,노인회장,,126.26681005,33.41441979
제주특별자치도,제주시,관공서,한림체육관,제주특별자치도 제주시 한림읍 한림중앙로 71-9 ,3820,1157,한림읍장,064-728-8521,126.2686643,33.40957522
제주특별자치도,제주시,경로당,금악리경로당,제주특별자치도 제주시 한림읍 금악로 2,133,40,노인회장,,126.29626707,33.35739613
경상남도,합천군,학교,초계중학교,경상남도 합천군 초계면 초계중앙로 83,839,322,학교장,055-932-1003,128.27010065,35.55970019
경상남도,합천군,학교,초계초등학교,경상남도 합천군 초계면 초계중앙로 33-6 ,805,309,학교장,055-932-1333,128.26586287,35.55964219
경상남도,합천군,기타시설,초계면복지회관,경상남도 합천군 초계면 초계2길 19,293,112,이주경,055-930-3288,128.26813912,35.55739912
경상남도,합천군,기타시설,쌍책면복지회관,경상남도 합천군 쌍책면 성산우회로 8,698,268,이주경,055-930-3288,128.28784856,35.57493858
경상남도,합천군,기타시설,청덕면체육관,경상남도 합천군 청덕면 두곡2길 5,494,190,청덕면장,055-930-4101,128.31945795,35.55722467
경상남도,합천군,기타시설,적중면복지회관,경상남도 합천군 적중면 적중로 101-8 ,719,276,이주경,055-930-3288,128.28005116,35.54790621
제주특별자치도,제주시,마을회관,세화리사무소,제주특별자치도 제주시 구좌읍 세평항로 46-9 ,835,253,리장,,126.85600848,33.52699251
제주특별자치도,제주시,경로당,유수암경로당,제주특별자치도 제주시 애월읍 유수암평화길 14,186,56,노인회장,,126.40292971,33.44137861
제주특별자치도,제주시,마을회관,청수리사무소,제주특별자치도 제주시 한경면 대한로 1036,498,150,노인회장,,126.24763162,33.31772188
제주특별자치도,제주시,마을회관,산양리다목적회관,제주특별자치도 제주시 한경면 중산간서로 3169,228,69,리장,,126.23294013,33.29412434
제주특별자치도,제주시,경로당,용수리경로당,제주특별자치도 제주시 한경면 용수길 75,606,183,노인회장,,126.16809681,33.3252527
제주특별자치도,제주시,경로당,용당리경로당,제주특별자치도 제주시 한경면 일주서로 4117,258,78,노인회장,,126.18144806,33.33380351
제주특별자치도,제주시,마을회관,고산1리사무소,제주특별자치도 제주시 한경면 고락로 30,270,81,이장,064-773-1943,126.18279922,33.3031207
제주특별자치도,제주시,경로당,고산2리경로당,제주특별자치도 제주시 한경면 고락로 90,189,57,노인회장,,126.18902778,33.30204762
제주특별자치도,제주시,관공서,한경체육관,제주특별자치도 제주시 한경면 칠전로 41,2808,850,한경면장,,126.18415492,33.30100947
제주특별자치도,제주시,마을회관,판포리사무소,제주특별자치도 제주시 한경면 판포4길 39,335,101,건설담당,064-728-7971,126.20315752,33.36250411
제주특별자치도,제주시,경로당,금등리경로당,제주특별자치도 제주시 한경면 금등4길 29,102,30,노인회장,,126.19566968,33.36032402
제주특별자치도,제주시,경로당,수장동경로당,제주특별자치도 제주시 한경면 금등대안1길 24,109,33,노인회장,,126.21134787,33.34339501
제주특별자치도,제주시,마을회관,조수1리다목적회관,제주특별자치도 제주시 한경면 조수1길 20-3 ,74,22,리청년회장,,126.22879352,33.33707102
제주특별자치도,제주시,경로당,조수2리경로당,제주특별자치도 제주시 한경면 불그못로 67,150,45,노인회장,,126.21712042,33.29574099
제주특별자치도,제주시,경로당,한원리경로당,제주특별자치도 제주시 한경면 신한로 185,99,30,노인회장,,126.19597499,33.3383768
제주특별자치도,제주시,경로당,두모리경로당,제주특별자치도 제주시 한경면 두신로 126-1 ,168,50,노인회장,,126.18602301,33.35340341
제주특별자치도,제주시,마을회관,신창리다목적회관,제주특별자치도 제주시 한경면 신창3길 2,472,143,리장,,126.18216741,33.34839749
제주특별자치도,제주시,경로당,낙천리경로당,제주특별자치도 제주시 한경면 낙수로 117,168,50,노인회장,,126.22734254,33.32637427
제주특별자치도,제주시,경로당,신엄리경로당,제주특별자치도 제주시 애월읍 신엄9길 24,235,71,노인회장,,126.36750388,33.47395025
제주특별자치도,제주시,경로당,용흥리경로당,제주특별자치도 제주시 애월읍 신용로 142,313,94,노인회장,,126.36923176,33.45876795
제주특별자치도,제주시,경로당,중엄리경로당,제주특별자치도 제주시 애월읍 중용길 6,211,63,노인회장,,126.37265785,33.47275817
제주특별자치도,제주시,경로당,장전리경로당,제주특별자치도 제주시 애월읍 장전4길 14,496,150,노인회장,,126.38799837,33.44976809
제주특별자치도,제주시,경로당,소길리경로당,제주특별자치도 제주시 애월읍 소길2길 52,326,98,노인회장,,126.37983816,33.43819156
제주특별자치도,제주시,경로당,고성2리경로당,제주특별자치도 제주시 애월읍 고성남길 3,64,19,노인회장,,126.42479796,33.43619641
제주특별자치도,제주시,경로당,고성1리 경로당,제주특별자치도 제주시 애월읍 광성로 61-1 ,183,55,노인회장,,126.41418983,33.45853717
경상북도,영천시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",화산면복지회관,경상북도 영천시 화산면 연지길 5,662,254,화산면장,054-339-7333,128.8520173,36.01936189
경상북도,영천시,학교,자천초등학교 강당,경상북도 영천시 화북면 화북길 75,278,106,자천초등학교장,054-337-5055,128.92087422,36.10926992
경상북도,영천시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",화북면 복지회관,경상북도 영천시 화북면 자천9길 22,449,172,화북면장,054-339-7433,128.92267934,36.1105267
경상북도,영천시,학교,영천전자고 체육관,경상북도 영천시 화남면 천문로 1709,1252,481,영천전자고등학교장,054-337-3502,128.89825164,36.06798674
경상북도,영천시,학교,자천초등보현분교 강당,경상북도 영천시 자양면 별빛로 1183,518,199,자천초등보현분교장,054-337-5055,129.04663861,36.13320895
경상북도,영천시,기타시설,보현청소년수련원,경상북도 영천시 자양면 별빛로 1051,948,364,자양면장,010-8586-1640,129.03385859,36.13847783
경상북도,영천시,관공서,자양면행정복지센터,경상북도 영천시 자양면 포은로 1631,253,97,자양면장,054-339-7632,129.01855305,36.07846067
전라남도,진도군,학교,지산초등학교,전라남도 진도군 지산면 인지독치1길 21-12 ,1819,699,김형전,010-2683-3647,126.166525,34.421913
전라남도,진도군,학교,조도초등학교,전라남도 진도군 조도면 창유1길 36-14 ,1974,759,심오창,010-4645-0301,126.048293,34.295928
전라남도,진도군,학교,조도초등학교,전라남도 진도군 조도면 창유1길 36-14 ,725,278,심오창,010-4645-0301,126.048021,34.296196
전라남도,신안군,학교,지도초등학교,전라남도 신안군 지도읍 서촌길 52-1 ,975,375,지도초등학교장,061-275-0180,126.20719022,35.06373402
전라남도,신안군,학교,지명고등학교,전라남도 신안군 지도읍 해제지도로 1362,478,183,지명고등학교장,061-275-0320,126.20220939,35.06415064
전라남도,신안군,학교,지명중학교,전라남도 신안군 지도읍 원광정길 18,781,300,지명중학교장,061-275-0540,126.21394778,35.06119251
전라남도,신안군,기타시설,리조트,전라남도 신안군 압해읍 복룡로 368-125 ,35000,1000,,,126.32742633,34.88035992
전라남도,신안군,학교,압해초등학교,전라남도 신안군 압해읍 복룡로 33-8 ,698,268,압해초등학교장,061-271-0430,126.3086071,34.86744474
전라남도,신안군,학교,압해서초등학교,전라남도 신안군 압해읍 압해로 1336-2 ,477,183,압해서초등학교장,061-271-4975,126.27342972,34.86256916
전라남도,신안군,학교,압해동초등학교,전라남도 신안군 압해읍 압해로 378-6 ,235,90,압해동초등학교장,061-271-0704,126.35426544,34.84120476
경상북도,영주시,학교,순흥초등학교,경상북도 영주시 순흥면 순흥로 15,1804,547,,,128.57705852,36.91190989
경상북도,영주시,학교,소수중학교,경상북도 영주시 순흥면 순흥로 24,1980,600,,,128.5782849,36.912509
경상북도,영주시,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",영주시청소년수련원,경상북도 영주시 순흥면 소백로 2790,528,80,권영대,010-2675-3000,128.58394256,36.9257978
경상북도,영주시,학교,옥대초등학교,경상북도 영주시 단산면 아호로26번길 22,1693,513,,,128.61984046,36.95078696
경상북도,영주시,학교,단산중학교,경상북도 영주시 단산면 소백로3255번길 6,1558,472,,,128.61676123,36.95313085
